Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
01/06/2021 08:55:21,31/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",130497222,01/06/2021 11:30:00,
31/05/2021 08:59:33,30/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",130016667,31/05/2021 11:30:00,
30/05/2021 08:16:43,29/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",143991667,30/05/2021 11:30:00,
29/05/2021 06:16:15,28/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",0,29/05/2021 11:30:00,
28/05/2021 09:23:09,27/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",155039445,28/05/2021 11:30:00,
27/05/2021 10:18:28,26/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",158783611,27/05/2021 11:30:00,
26/05/2021 08:23:42,25/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",146503488,26/05/2021 11:30:00,
25/05/2021 09:16:15,24/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",133594444,25/05/2021 11:30:00,
24/05/2021 08:29:44,23/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",147427778,24/05/2021 11:30:00,
23/05/2021 08:56:45,22/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",143394444,23/05/2021 11:30:00,
22/05/2021 08:36:10,21/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",132472222,22/05/2021 11:30:00,
21/05/2021 10:28:30,20/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",129894444,21/05/2021 11:30:00,
20/05/2021 09:20:47,19/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",145816667,20/05/2021 11:30:00,
19/05/2021 08:41:52,18/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",176797222,19/05/2021 11:30:00,
18/05/2021 06:16:18,17/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",178066667,18/05/2021 11:30:00,
17/05/2021 06:16:16,16/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",138977778,17/05/2021 11:30:00,
16/05/2021 06:16:22,15/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",145700000,16/05/2021 11:30:00,
15/05/2021 07:26:52,14/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",153579167,15/05/2021 11:30:00,
14/05/2021 06:16:20,13/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",147388889,14/05/2021 11:30:00,
13/05/2021 06:16:14,12/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",155188889,13/05/2021 11:30:00,
12/05/2021 06:16:22,11/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",119922222,12/05/2021 11:30:00,
11/05/2021 06:16:12,10/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",126377778,11/05/2021 11:30:00,
10/05/2021 06:16:11,09/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",108011111,10/05/2021 11:30:00,
09/05/2021 06:16:14,08/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",118756389,09/05/2021 11:30:00,
08/05/2021 06:16:19,07/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",150400000,08/05/2021 11:30:00,
07/05/2021 06:16:18,06/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",145733333,07/05/2021 11:30:00,
06/05/2021 06:16:08,05/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",162766667,06/05/2021 11:30:00,
05/05/2021 06:16:18,04/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",133922541,05/05/2021 11:30:00,
04/05/2021 06:16:23,03/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",112077778,04/05/2021 11:30:00,
03/05/2021 06:16:18,02/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",139588889,03/05/2021 11:30:00,
02/05/2021 08:24:34,01/05/2021,"NTS Energy Offtaken, Interconnector Exports Total",161666667,02/05/2021 11:30:00,
01/05/2021 08:31:22,30/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",190983333,01/05/2021 11:30:00,
30/04/2021 06:16:15,29/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",182688889,30/04/2021 11:30:00,
29/04/2021 06:16:19,28/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",174311160,29/04/2021 11:30:00,
28/04/2021 06:16:09,27/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",143411111,28/04/2021 11:30:00,
27/04/2021 06:16:15,26/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",149588889,27/04/2021 11:30:00,
26/04/2021 06:16:09,25/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",128822222,26/04/2021 11:30:00,
25/04/2021 06:16:20,24/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",133300000,25/04/2021 11:30:00,
24/04/2021 06:16:11,23/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",152411111,24/04/2021 11:30:00,
23/04/2021 06:16:18,22/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",156377778,23/04/2021 11:30:00,
22/04/2021 06:16:16,21/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",164477778,22/04/2021 11:30:00,
21/04/2021 08:52:10,20/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",177840333,21/04/2021 11:30:00,
20/04/2021 06:16:14,19/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",186400278,20/04/2021 11:30:00,
19/04/2021 06:16:04,18/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",160844444,19/04/2021 11:30:00,
18/04/2021 06:16:20,17/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",113666667,18/04/2021 11:30:00,
17/04/2021 08:58:27,16/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",160477778,17/04/2021 11:30:00,
16/04/2021 06:16:10,15/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",173744505,16/04/2021 11:30:00,
15/04/2021 06:16:07,14/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",196111111,15/04/2021 11:30:00,
14/04/2021 06:16:10,13/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",209755556,14/04/2021 11:30:00,
13/04/2021 06:16:04,12/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",214544444,13/04/2021 11:30:00,
12/04/2021 06:16:18,11/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",182177778,12/04/2021 11:30:00,
11/04/2021 06:16:05,10/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",181644444,11/04/2021 11:30:00,
10/04/2021 06:16:16,09/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",199844444,10/04/2021 11:30:00,
09/04/2021 06:16:10,08/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",178355556,09/04/2021 11:30:00,
08/04/2021 06:16:12,07/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",200622222,08/04/2021 11:30:00,
07/04/2021 06:16:15,06/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",182044444,07/04/2021 11:30:00,
06/04/2021 06:16:17,05/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",141566667,06/04/2021 11:30:00,
05/04/2021 06:16:15,04/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",129900000,05/04/2021 11:30:00,
04/04/2021 06:16:11,03/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",183255556,04/04/2021 11:30:00,
03/04/2021 06:16:18,02/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",180522222,03/04/2021 11:30:00,
02/04/2021 06:16:16,01/04/2021,"NTS Energy Offtaken, Interconnector Exports Total",176866667,02/04/2021 11:30:00,
01/04/2021 08:18:04,31/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",182738889,01/04/2021 11:30:00,
31/03/2021 06:16:19,30/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",152022222,31/03/2021 11:30:00,
30/03/2021 06:16:18,29/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",116655556,30/03/2021 11:30:00,
29/03/2021 06:16:08,28/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",108000000,29/03/2021 11:30:00,
28/03/2021 06:16:09,27/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",123655556,28/03/2021 11:30:00,
27/03/2021 05:16:07,26/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",164411111,27/03/2021 11:30:00,
26/03/2021 05:16:14,25/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",166355556,26/03/2021 11:30:00,
25/03/2021 05:16:07,24/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",173756389,25/03/2021 11:30:00,
24/03/2021 05:16:13,23/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",166222222,24/03/2021 11:30:00,
23/03/2021 05:16:15,22/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",191811111,23/03/2021 11:30:00,
22/03/2021 05:16:13,21/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",179911111,22/03/2021 11:30:00,
21/03/2021 05:16:07,20/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",176911111,21/03/2021 11:30:00,
20/03/2021 05:16:14,19/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",200667778,20/03/2021 11:30:00,
19/03/2021 05:16:07,18/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",188633333,19/03/2021 11:30:00,
18/03/2021 05:16:13,17/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",182566667,18/03/2021 11:30:00,
17/03/2021 05:16:13,16/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",192344444,17/03/2021 11:30:00,
16/03/2021 05:16:18,15/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",199955556,16/03/2021 11:30:00,
15/03/2021 05:16:15,14/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",134155556,15/03/2021 11:30:00,
14/03/2021 05:16:12,13/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",145411111,14/03/2021 11:30:00,
13/03/2021 05:16:18,12/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",185055556,13/03/2021 11:30:00,
12/03/2021 05:16:08,11/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",161544444,12/03/2021 11:30:00,
11/03/2021 05:16:12,10/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",160900000,11/03/2021 11:30:00,
10/03/2021 05:16:07,09/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",176122222,10/03/2021 11:30:00,
09/03/2021 08:04:39,08/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",204266667,09/03/2021 11:30:00,
08/03/2021 05:16:14,07/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",196844444,08/03/2021 11:30:00,
07/03/2021 05:16:15,06/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",204744444,07/03/2021 11:30:00,
06/03/2021 05:16:12,05/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",231933333,06/03/2021 11:30:00,
05/03/2021 05:16:15,04/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",227188889,05/03/2021 11:30:00,
04/03/2021 05:16:16,03/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",219377778,04/03/2021 11:30:00,
03/03/2021 05:16:07,02/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",213277778,03/03/2021 11:30:00,
02/03/2021 05:16:12,01/03/2021,"NTS Energy Offtaken, Interconnector Exports Total",179455556,02/03/2021 11:30:00,
01/03/2021 05:16:12,28/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",173477778,01/03/2021 11:30:00,
27/02/2021 05:16:04,26/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",191477778,27/02/2021 11:30:00,
26/02/2021 07:56:27,25/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",195478889,26/02/2021 11:30:00,
25/02/2021 05:16:11,24/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",154066667,25/02/2021 11:30:00,
24/02/2021 05:16:18,23/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",143688889,24/02/2021 11:30:00,
23/02/2021 05:16:10,22/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",145111111,23/02/2021 11:30:00,
22/02/2021 05:16:12,21/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",125788889,22/02/2021 11:30:00,
21/02/2021 05:16:11,20/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",112755556,21/02/2021 11:30:00,
20/02/2021 07:07:15,19/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",148080556,20/02/2021 11:30:00,
19/02/2021 05:16:15,18/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",158044444,19/02/2021 11:30:00,
18/02/2021 05:16:06,17/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",163822222,18/02/2021 11:30:00,
17/02/2021 05:16:12,16/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",141133333,17/02/2021 11:30:00,
16/02/2021 07:41:13,15/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",148898478,16/02/2021 11:30:00,
15/02/2021 05:16:18,14/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",150700000,15/02/2021 11:30:00,
14/02/2021 05:16:14,13/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",179077778,14/02/2021 11:30:00,
13/02/2021 07:29:36,12/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",194000000,13/02/2021 11:30:00,
12/02/2021 05:16:12,11/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",217033333,12/02/2021 11:30:00,
11/02/2021 07:56:26,10/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",247938889,11/02/2021 11:30:00,
10/02/2021 05:16:17,09/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",228988889,10/02/2021 11:30:00,
09/02/2021 05:16:06,08/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",214211111,09/02/2021 11:30:00,
08/02/2021 05:16:12,07/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",159755556,08/02/2021 11:30:00,
07/02/2021 05:16:13,06/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",203366667,07/02/2021 11:30:00,
06/02/2021 05:16:06,05/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",210700000,06/02/2021 11:30:00,
05/02/2021 05:16:03,04/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",204466667,05/02/2021 11:30:00,
04/02/2021 05:16:17,03/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",204000000,04/02/2021 11:30:00,
03/02/2021 05:16:10,02/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",190044444,03/02/2021 11:30:00,
02/02/2021 05:16:14,01/02/2021,"NTS Energy Offtaken, Interconnector Exports Total",196277778,02/02/2021 11:30:00,
01/02/2021 05:16:14,31/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",168255556,01/02/2021 11:30:00,
31/01/2021 05:16:09,30/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",156255556,31/01/2021 11:30:00,
30/01/2021 05:16:19,29/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",176611111,30/01/2021 11:30:00,
29/01/2021 05:16:08,28/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",177055556,29/01/2021 11:30:00,
28/01/2021 05:16:03,27/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",207466667,28/01/2021 11:30:00,
27/01/2021 05:16:17,26/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",225522222,27/01/2021 11:30:00,
26/01/2021 07:42:03,25/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",234608333,26/01/2021 11:30:00,
25/01/2021 07:42:48,24/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",242244444,25/01/2021 11:30:00,
24/01/2021 08:03:33,23/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",243397222,24/01/2021 11:30:00,
23/01/2021 05:16:09,22/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",239333333,23/01/2021 11:30:00,
22/01/2021 05:16:09,21/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",222311111,22/01/2021 11:30:00,
21/01/2021 08:01:20,20/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",237572222,21/01/2021 11:30:00,
20/01/2021 07:42:29,19/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",237341667,20/01/2021 11:30:00,
19/01/2021 05:16:14,18/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",217688889,19/01/2021 11:30:00,
18/01/2021 05:16:16,17/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",178566667,18/01/2021 11:30:00,
17/01/2021 05:16:15,16/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",137800000,17/01/2021 11:30:00,
16/01/2021 05:16:12,15/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",168555556,16/01/2021 11:30:00,
15/01/2021 05:16:10,14/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",217766667,15/01/2021 11:30:00,
14/01/2021 05:16:15,13/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",218988889,14/01/2021 11:30:00,
13/01/2021 08:29:12,12/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",226208333,13/01/2021 11:30:00,
12/01/2021 05:16:16,11/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",167655556,12/01/2021 11:30:00,
11/01/2021 05:16:08,10/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",185755556,11/01/2021 11:30:00,
10/01/2021 07:44:55,09/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",236994444,10/01/2021 11:30:00,
09/01/2021 05:16:13,08/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",190566667,09/01/2021 11:30:00,
08/01/2021 06:55:40,07/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",276677778,08/01/2021 11:30:00,
07/01/2021 08:00:37,06/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",274511111,07/01/2021 11:30:00,
06/01/2021 05:16:17,05/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",237055556,06/01/2021 11:30:00,
05/01/2021 05:16:15,04/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",229377778,05/01/2021 11:30:00,
03/01/2021 05:16:17,02/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",195855556,03/01/2021 11:30:00,
02/01/2021 05:16:11,01/01/2021,"NTS Energy Offtaken, Interconnector Exports Total",190555556,02/01/2021 11:30:00,
