Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
19/08/2021 01:00:00,19/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",79819482,20/08/2021 14:01:00,A
18/08/2021 01:00:00,18/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",69658955,20/08/2021 14:01:00,A
17/08/2021 01:00:00,17/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",64650588,18/08/2021 14:01:00,A
16/08/2021 01:00:00,16/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",64538113,18/08/2021 12:01:01,A
15/08/2021 01:00:00,15/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",64994409,16/08/2021 14:01:00,A
14/08/2021 01:00:00,14/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",70350632,16/08/2021 12:01:01,A
13/08/2021 01:00:00,13/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",60590376,16/08/2021 12:01:01,A
12/08/2021 01:00:00,12/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",67249816,16/08/2021 14:01:00,A
11/08/2021 01:00:00,11/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",76775912,16/08/2021 12:01:01,A
10/08/2021 01:00:00,10/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",70535252,13/08/2021 12:01:00,A
09/08/2021 01:00:00,09/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",60227064,11/08/2021 12:01:00,A
08/08/2021 01:00:00,08/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",57099395,09/08/2021 14:01:01,A
07/08/2021 01:00:00,07/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",60632332,08/08/2021 14:01:00,A
06/08/2021 01:00:00,06/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",66101192,08/08/2021 12:01:00,A
05/08/2021 01:00:00,05/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",65038372,06/08/2021 14:01:01,A
04/08/2021 01:00:00,04/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",65360920,05/08/2021 14:01:01,A
03/08/2021 01:00:00,03/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",65407777,04/08/2021 14:01:00,A
02/08/2021 01:00:00,02/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",64771867,03/08/2021 14:01:01,A
01/08/2021 01:00:00,01/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",62908334,03/08/2021 12:01:01,A
31/07/2021 01:00:00,31/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",67058903,02/08/2021 14:01:00,A
30/07/2021 01:00:00,30/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",70613252,02/08/2021 12:01:01,A
29/07/2021 01:00:00,29/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",69634586,30/07/2021 14:01:01,A
28/07/2021 01:00:00,28/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",68659273,29/07/2021 14:01:00,A
27/07/2021 01:00:00,27/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",66203676,28/07/2021 14:01:00,A
26/07/2021 01:00:00,26/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",66006246,27/07/2021 14:01:01,A
25/07/2021 01:00:00,25/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",65411345,26/07/2021 14:01:01,A
24/07/2021 01:00:00,24/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",65021040,26/07/2021 12:01:00,A
23/07/2021 01:00:00,23/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",91746590,26/07/2021 12:01:00,A
22/07/2021 01:00:00,22/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",102811459,23/07/2021 16:01:01,A
21/07/2021 01:00:00,21/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",98051437,26/07/2021 12:01:00,A
20/07/2021 01:00:00,20/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",96527995,23/07/2021 12:01:00,A
19/07/2021 01:00:00,19/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",98232244,20/07/2021 14:01:01,A
