Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
23/08/2021 01:00:00,23/08/2021,"NTS Energy Offtaken, Powerstations Total",627235882,24/08/2021 16:01:01,A
22/08/2021 01:00:00,22/08/2021,"NTS Energy Offtaken, Powerstations Total",539743423,24/08/2021 16:01:01,A
21/08/2021 01:00:00,21/08/2021,"NTS Energy Offtaken, Powerstations Total",588277300,24/08/2021 16:01:01,A
20/08/2021 01:00:00,20/08/2021,"NTS Energy Offtaken, Powerstations Total",610691677,24/08/2021 16:01:01,A
19/08/2021 01:00:00,19/08/2021,"NTS Energy Offtaken, Powerstations Total",677258282,20/08/2021 14:01:00,A
18/08/2021 01:00:00,18/08/2021,"NTS Energy Offtaken, Powerstations Total",541062174,20/08/2021 12:01:01,A
17/08/2021 01:00:00,17/08/2021,"NTS Energy Offtaken, Powerstations Total",432802625,21/08/2021 12:01:01,A
16/08/2021 01:00:00,16/08/2021,"NTS Energy Offtaken, Powerstations Total",398901488,21/08/2021 12:01:01,A
15/08/2021 01:00:00,15/08/2021,"NTS Energy Offtaken, Powerstations Total",372812091,20/08/2021 12:01:01,A
14/08/2021 01:00:00,14/08/2021,"NTS Energy Offtaken, Powerstations Total",418227563,19/08/2021 12:01:01,A
13/08/2021 01:00:00,13/08/2021,"NTS Energy Offtaken, Powerstations Total",241094166,16/08/2021 12:01:01,A
12/08/2021 01:00:00,12/08/2021,"NTS Energy Offtaken, Powerstations Total",358448109,13/08/2021 14:01:00,A
11/08/2021 01:00:00,11/08/2021,"NTS Energy Offtaken, Powerstations Total",465270959,13/08/2021 12:01:00,A
10/08/2021 01:00:00,10/08/2021,"NTS Energy Offtaken, Powerstations Total",588311486,11/08/2021 16:01:01,A
09/08/2021 01:00:00,09/08/2021,"NTS Energy Offtaken, Powerstations Total",514584961,11/08/2021 12:01:00,A
08/08/2021 01:00:00,08/08/2021,"NTS Energy Offtaken, Powerstations Total",268843618,10/08/2021 16:01:00,A
07/08/2021 01:00:00,07/08/2021,"NTS Energy Offtaken, Powerstations Total",312817341,10/08/2021 16:01:00,A
06/08/2021 01:00:00,06/08/2021,"NTS Energy Offtaken, Powerstations Total",328343299,10/08/2021 16:01:00,A
05/08/2021 01:00:00,05/08/2021,"NTS Energy Offtaken, Powerstations Total",333743717,09/08/2021 14:01:01,A
04/08/2021 01:00:00,04/08/2021,"NTS Energy Offtaken, Powerstations Total",536363253,09/08/2021 14:01:01,A
03/08/2021 01:00:00,03/08/2021,"NTS Energy Offtaken, Powerstations Total",631823668,04/08/2021 12:01:00,A
02/08/2021 01:00:00,02/08/2021,"NTS Energy Offtaken, Powerstations Total",636931275,03/08/2021 12:01:01,A
01/08/2021 01:00:00,01/08/2021,"NTS Energy Offtaken, Powerstations Total",523790875,02/08/2021 12:01:01,A
