Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
01/10/2023 06:16,30/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",203428448,01/10/2023 11:30,
01/10/2023 01:00,01/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",57981877,02/10/2023 14:01,A
01/10/2023 01:00,01/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",617456093,05/10/2023 16:01,A
01/10/2023 01:00,01/10/2023,"NTS Energy Offtaken, Powerstations Total",338838232,03/10/2023 16:01,A
01/10/2023 01:00,01/10/2023,"NTS Energy Offtaken, Storage Injection Total",568816089,02/10/2023 12:01,L
30/09/2023 06:16,29/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",263895655,30/09/2023 11:30,
30/09/2023 01:00,30/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",58565689,02/10/2023 12:01,A
30/09/2023 01:00,30/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",678478964,05/10/2023 16:01,A
30/09/2023 01:00,30/09/2023,"NTS Energy Offtaken, Powerstations Total",354993054,03/10/2023 16:01,A
30/09/2023 01:00,30/09/2023,"NTS Energy Offtaken, Storage Injection Total",321043549,01/10/2023 12:01,L
29/09/2023 06:16,28/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",404598039,29/09/2023 11:30,
29/09/2023 01:00,29/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",46898596,01/10/2023 12:01,A
29/09/2023 01:00,29/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",674686476,04/10/2023 16:01,A
29/09/2023 01:00,29/09/2023,"NTS Energy Offtaken, Powerstations Total",298630366,30/09/2023 12:01,A
29/09/2023 01:00,29/09/2023,"NTS Energy Offtaken, Storage Injection Total",247678615,30/09/2023 12:01,L
28/09/2023 06:16,27/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",390418846,28/09/2023 11:30,
28/09/2023 01:00,28/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",60291353,29/09/2023 14:01,A
28/09/2023 01:00,28/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",720362550,03/10/2023 14:01,A
28/09/2023 01:00,28/09/2023,"NTS Energy Offtaken, Powerstations Total",313936194,30/09/2023 12:01,A
28/09/2023 01:00,28/09/2023,"NTS Energy Offtaken, Storage Injection Total",64859916,29/09/2023 12:01,L
27/09/2023 06:16,26/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",256069520,27/09/2023 11:30,
27/09/2023 01:00,27/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",53115013,28/09/2023 16:01,A
27/09/2023 01:00,27/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",722693573,29/09/2023 16:01,A
27/09/2023 01:00,27/09/2023,"NTS Energy Offtaken, Powerstations Total",324540572,28/09/2023 12:01,A
27/09/2023 01:00,27/09/2023,"NTS Energy Offtaken, Storage Injection Total",267181093,28/09/2023 12:01,L
26/09/2023 06:16,25/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",256568176,26/09/2023 11:30,
26/09/2023 01:00,26/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",59658884,27/09/2023 16:01,A
26/09/2023 01:00,26/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",662242546,27/09/2023 16:01,A
26/09/2023 01:00,26/09/2023,"NTS Energy Offtaken, Powerstations Total",376728820,27/09/2023 14:01,A
26/09/2023 01:00,26/09/2023,"NTS Energy Offtaken, Storage Injection Total",55850671,27/09/2023 12:01,L
25/09/2023 06:16,24/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",157186007,25/09/2023 11:30,
25/09/2023 01:00,25/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",51929480,27/09/2023 16:01,A
25/09/2023 01:00,25/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",630810920,29/09/2023 12:01,A
25/09/2023 01:00,25/09/2023,"NTS Energy Offtaken, Powerstations Total",324748506,26/09/2023 12:01,A
25/09/2023 01:00,25/09/2023,"NTS Energy Offtaken, Storage Injection Total",178152653,26/09/2023 12:01,L
24/09/2023 06:16,23/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",159211497,24/09/2023 11:30,
24/09/2023 01:00,24/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",38838796,27/09/2023 16:01,A
24/09/2023 01:00,24/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",644759329,28/09/2023 12:01,A
24/09/2023 01:00,24/09/2023,"NTS Energy Offtaken, Powerstations Total",156289400,26/09/2023 12:01,A
24/09/2023 01:00,24/09/2023,"NTS Energy Offtaken, Storage Injection Total",209707484,25/09/2023 12:01,L
23/09/2023 06:16,22/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",173197973,23/09/2023 11:30,
23/09/2023 01:00,23/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",54724789,27/09/2023 14:01,A
23/09/2023 01:00,23/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",683662051,26/09/2023 16:01,A
23/09/2023 01:00,23/09/2023,"NTS Energy Offtaken, Powerstations Total",286956765,26/09/2023 12:01,A
23/09/2023 01:00,23/09/2023,"NTS Energy Offtaken, Storage Injection Total",85837897,24/09/2023 12:01,L
22/09/2023 06:16,21/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",277337936,22/09/2023 11:30,
22/09/2023 01:00,22/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",57155018,27/09/2023 14:01,A
22/09/2023 01:00,22/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",739037925,26/09/2023 16:01,A
22/09/2023 01:00,22/09/2023,"NTS Energy Offtaken, Powerstations Total",335726538,26/09/2023 12:01,A
22/09/2023 01:00,22/09/2023,"NTS Energy Offtaken, Storage Injection Total",56234347,23/09/2023 12:01,L
21/09/2023 06:16,20/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",421953964,21/09/2023 11:30,
21/09/2023 01:00,21/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",57229713,22/09/2023 14:01,A
21/09/2023 01:00,21/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",712271845,26/09/2023 16:01,A
21/09/2023 01:00,21/09/2023,"NTS Energy Offtaken, Powerstations Total",442161202,26/09/2023 12:01,A
21/09/2023 01:00,21/09/2023,"NTS Energy Offtaken, Storage Injection Total",38176279,22/09/2023 12:01,L
20/09/2023 06:16,19/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",266274665,20/09/2023 11:30,
20/09/2023 01:00,20/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",40497120,22/09/2023 14:01,A
20/09/2023 01:00,20/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",659858898,22/09/2023 16:01,A
20/09/2023 01:00,20/09/2023,"NTS Energy Offtaken, Powerstations Total",193870212,25/09/2023 16:01,A
20/09/2023 01:00,20/09/2023,"NTS Energy Offtaken, Storage Injection Total",63841648,21/09/2023 12:01,L
19/09/2023 06:16,18/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",232552992,19/09/2023 11:30,
19/09/2023 01:00,19/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",40375345,20/09/2023 14:01,A
19/09/2023 01:00,19/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",650907214,22/09/2023 16:01,A
19/09/2023 01:00,19/09/2023,"NTS Energy Offtaken, Powerstations Total",170253072,20/09/2023 16:01,A
19/09/2023 01:00,19/09/2023,"NTS Energy Offtaken, Storage Injection Total",76369880,20/09/2023 12:01,L
18/09/2023 06:16,17/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",268302409,18/09/2023 11:30,
18/09/2023 01:00,18/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",40769812,19/09/2023 14:01,A
18/09/2023 01:00,18/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",605275104,22/09/2023 16:01,A
18/09/2023 01:00,18/09/2023,"NTS Energy Offtaken, Powerstations Total",173381789,21/09/2023 16:01,A
18/09/2023 01:00,18/09/2023,"NTS Energy Offtaken, Storage Injection Total",225489914,19/09/2023 12:01,L
17/09/2023 06:16,16/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",251256917,17/09/2023 11:30,
17/09/2023 01:00,17/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",42755671,18/09/2023 12:01,L
17/09/2023 01:00,17/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",583139926,19/09/2023 16:01,A
17/09/2023 01:00,17/09/2023,"NTS Energy Offtaken, Powerstations Total",291530616,21/09/2023 16:01,A
17/09/2023 01:00,17/09/2023,"NTS Energy Offtaken, Storage Injection Total",70590761,18/09/2023 12:01,L
16/09/2023 06:16,15/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",274662731,16/09/2023 11:30,
16/09/2023 01:00,16/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",55153377,18/09/2023 16:01,A
16/09/2023 01:00,16/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",543596335,21/09/2023 16:01,A
16/09/2023 01:00,16/09/2023,"NTS Energy Offtaken, Powerstations Total",331014198,21/09/2023 16:01,A
16/09/2023 01:00,16/09/2023,"NTS Energy Offtaken, Storage Injection Total",70664533,17/09/2023 12:01,L
15/09/2023 08:50,14/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",297095949,15/09/2023 11:30,
15/09/2023 01:00,15/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",61322643,18/09/2023 16:01,A
15/09/2023 01:00,15/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",588626949,18/09/2023 16:01,A
15/09/2023 01:00,15/09/2023,"NTS Energy Offtaken, Powerstations Total",511087262,20/09/2023 16:01,A
15/09/2023 01:00,15/09/2023,"NTS Energy Offtaken, Storage Injection Total",52325268,16/09/2023 12:01,L
14/09/2023 08:58,13/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",321867872,14/09/2023 11:30,
14/09/2023 01:00,14/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",66925870,18/09/2023 12:01,A
14/09/2023 01:00,14/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",592447888,18/09/2023 16:01,A
14/09/2023 01:00,14/09/2023,"NTS Energy Offtaken, Powerstations Total",553394080,19/09/2023 12:01,A
14/09/2023 01:00,14/09/2023,"NTS Energy Offtaken, Storage Injection Total",53005599,15/09/2023 12:01,L
13/09/2023 09:01,12/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",371382279,13/09/2023 11:30,
13/09/2023 01:00,13/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",56046717,15/09/2023 12:01,A
13/09/2023 01:00,13/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",601117095,18/09/2023 16:01,A
13/09/2023 01:00,13/09/2023,"NTS Energy Offtaken, Powerstations Total",516276732,18/09/2023 12:01,A
13/09/2023 01:00,13/09/2023,"NTS Energy Offtaken, Storage Injection Total",52073480,14/09/2023 12:01,L
12/09/2023 06:16,11/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",380520263,12/09/2023 11:30,
12/09/2023 01:00,12/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",72781222,13/09/2023 14:01,A
12/09/2023 01:00,12/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",582178308,14/09/2023 12:01,A
12/09/2023 01:00,12/09/2023,"NTS Energy Offtaken, Powerstations Total",692305615,14/09/2023 16:01,A
12/09/2023 01:00,12/09/2023,"NTS Energy Offtaken, Storage Injection Total",62410273,13/09/2023 12:01,L
11/09/2023 06:16,10/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",282238966,11/09/2023 11:30,
11/09/2023 01:00,11/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",68772744,12/09/2023 14:01,A
11/09/2023 01:00,11/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",528308032,13/09/2023 12:01,A
11/09/2023 01:00,11/09/2023,"NTS Energy Offtaken, Powerstations Total",691940898,13/09/2023 16:01,A
11/09/2023 01:00,11/09/2023,"NTS Energy Offtaken, Storage Injection Total",39598446,12/09/2023 12:01,L
10/09/2023 06:16,09/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",265752676,10/09/2023 11:30,
10/09/2023 01:00,10/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",55304250,11/09/2023 14:01,A
10/09/2023 01:00,10/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",460340829,13/09/2023 14:01,A
10/09/2023 01:00,10/09/2023,"NTS Energy Offtaken, Powerstations Total",560422234,13/09/2023 16:01,A
10/09/2023 01:00,10/09/2023,"NTS Energy Offtaken, Storage Injection Total",60849139,11/09/2023 12:01,L
09/09/2023 06:16,08/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",226003324,09/09/2023 11:30,
09/09/2023 01:00,09/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",61369004,11/09/2023 12:01,A
09/09/2023 01:00,09/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",443045413,13/09/2023 12:01,A
09/09/2023 01:00,09/09/2023,"NTS Energy Offtaken, Powerstations Total",544570351,13/09/2023 16:01,A
09/09/2023 01:00,09/09/2023,"NTS Energy Offtaken, Storage Injection Total",118368692,10/09/2023 12:01,L
08/09/2023 06:16,07/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",189021858,08/09/2023 11:30,
08/09/2023 01:00,08/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",74878748,11/09/2023 14:01,A
08/09/2023 01:00,08/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",488432960,13/09/2023 16:01,A
08/09/2023 01:00,08/09/2023,"NTS Energy Offtaken, Powerstations Total",725599515,13/09/2023 16:01,A
08/09/2023 01:00,08/09/2023,"NTS Energy Offtaken, Storage Injection Total",41745334,09/09/2023 12:01,L
07/09/2023 06:16,06/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",189933514,07/09/2023 11:30,
07/09/2023 01:00,07/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",69680954,08/09/2023 14:01,A
07/09/2023 01:00,07/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",500916745,11/09/2023 16:01,A
07/09/2023 01:00,07/09/2023,"NTS Energy Offtaken, Powerstations Total",712344488,08/09/2023 12:01,A
07/09/2023 01:00,07/09/2023,"NTS Energy Offtaken, Storage Injection Total",42761127,08/09/2023 12:01,L
06/09/2023 06:16,05/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",153833678,06/09/2023 11:30,
06/09/2023 01:00,06/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",64500711,07/09/2023 14:01,A
06/09/2023 01:00,06/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",503384656,08/09/2023 16:01,A
06/09/2023 01:00,06/09/2023,"NTS Energy Offtaken, Powerstations Total",723348368,08/09/2023 16:01,A
06/09/2023 01:00,06/09/2023,"NTS Energy Offtaken, Storage Injection Total",46915400,07/09/2023 12:01,L
05/09/2023 06:16,04/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",214425943,05/09/2023 11:30,
05/09/2023 01:00,05/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",60197170,06/09/2023 14:01,A
05/09/2023 01:00,05/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",512721297,08/09/2023 16:01,A
05/09/2023 01:00,05/09/2023,"NTS Energy Offtaken, Powerstations Total",656144520,07/09/2023 12:01,A
05/09/2023 01:00,05/09/2023,"NTS Energy Offtaken, Storage Injection Total",50310135,06/09/2023 12:01,L
04/09/2023 06:16,03/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",228382685,04/09/2023 11:30,
04/09/2023 01:00,04/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",60636903,05/09/2023 14:01,A
04/09/2023 01:00,04/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",508930435,08/09/2023 16:01,A
04/09/2023 01:00,04/09/2023,"NTS Energy Offtaken, Powerstations Total",531345563,05/09/2023 14:01,A
04/09/2023 01:00,04/09/2023,"NTS Energy Offtaken, Storage Injection Total",50331796,05/09/2023 12:01,L
03/09/2023 06:16,02/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",262738557,03/09/2023 11:30,
03/09/2023 01:00,03/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",44294421,04/09/2023 14:01,A
03/09/2023 01:00,03/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",494901794,08/09/2023 12:01,A
03/09/2023 01:00,03/09/2023,"NTS Energy Offtaken, Powerstations Total",305975006,05/09/2023 12:01,A
03/09/2023 01:00,03/09/2023,"NTS Energy Offtaken, Storage Injection Total",161455361,04/09/2023 12:01,L
02/09/2023 06:16,01/09/2023,"NTS Energy Offtaken, Interconnector Exports Total",229399702,02/09/2023 11:30,
02/09/2023 01:00,02/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",54830233,03/09/2023 12:01,L
02/09/2023 01:00,02/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",495492040,05/09/2023 16:01,A
02/09/2023 01:00,02/09/2023,"NTS Energy Offtaken, Powerstations Total",450602008,05/09/2023 12:01,A
02/09/2023 01:00,02/09/2023,"NTS Energy Offtaken, Storage Injection Total",48303461,03/09/2023 12:01,L
01/09/2023 06:16,31/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",247129874,01/09/2023 11:30,
01/09/2023 01:00,01/09/2023,"NTS Energy Offtaken, Industrial Offtake Total",58527768,04/09/2023 14:01,A
01/09/2023 01:00,01/09/2023,"NTS Energy Offtaken, LDZ Offtake Total",573469487,05/09/2023 16:01,A
01/09/2023 01:00,01/09/2023,"NTS Energy Offtaken, Powerstations Total",684784325,05/09/2023 16:01,A
01/09/2023 01:00,01/09/2023,"NTS Energy Offtaken, Storage Injection Total",53121366,02/09/2023 12:01,L
31/08/2023 06:16,30/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",275098296,31/08/2023 11:30,
31/08/2023 01:00,31/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",59267689,01/09/2023 12:01,L
31/08/2023 01:00,31/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",617735493,04/09/2023 14:01,A
31/08/2023 01:00,31/08/2023,"NTS Energy Offtaken, Powerstations Total",663184205,04/09/2023 12:01,A
31/08/2023 01:00,31/08/2023,"NTS Energy Offtaken, Storage Injection Total",52963686,01/09/2023 12:01,L
30/08/2023 06:16,29/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",321403248,30/08/2023 11:30,
30/08/2023 01:00,30/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",58160013,31/08/2023 14:01,A
30/08/2023 01:00,30/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",608100648,01/09/2023 14:01,A
30/08/2023 01:00,30/08/2023,"NTS Energy Offtaken, Powerstations Total",581865513,01/09/2023 12:01,A
30/08/2023 01:00,30/08/2023,"NTS Energy Offtaken, Storage Injection Total",57824623,31/08/2023 12:01,L
29/08/2023 06:16,28/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",267710244,29/08/2023 11:30,
29/08/2023 01:00,29/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",59273009,31/08/2023 12:01,A
29/08/2023 01:00,29/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",603334722,01/09/2023 12:01,A
29/08/2023 01:00,29/08/2023,"NTS Energy Offtaken, Powerstations Total",547231328,31/08/2023 16:01,A
29/08/2023 01:00,29/08/2023,"NTS Energy Offtaken, Storage Injection Total",68787788,30/08/2023 12:01,L
28/08/2023 06:16,27/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",160111330,28/08/2023 11:30,
28/08/2023 01:00,28/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",60579485,29/08/2023 14:01,A
28/08/2023 01:00,28/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",545617480,30/08/2023 16:01,A
28/08/2023 01:00,28/08/2023,"NTS Energy Offtaken, Powerstations Total",532285784,01/09/2023 12:01,A
28/08/2023 01:00,28/08/2023,"NTS Energy Offtaken, Storage Injection Total",58142877,29/08/2023 12:01,L
27/08/2023 06:16,26/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",161262931,27/08/2023 11:30,
27/08/2023 01:00,27/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",51107813,29/08/2023 12:01,A
27/08/2023 01:00,27/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",510647315,30/08/2023 16:01,A
27/08/2023 01:00,27/08/2023,"NTS Energy Offtaken, Powerstations Total",318607957,31/08/2023 14:01,A
27/08/2023 01:00,27/08/2023,"NTS Energy Offtaken, Storage Injection Total",88634574,28/08/2023 12:01,L
26/08/2023 06:16,25/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",186326996,26/08/2023 11:30,
26/08/2023 01:00,26/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",45392806,27/08/2023 12:01,L
26/08/2023 01:00,26/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",504674013,30/08/2023 14:01,A
26/08/2023 01:00,26/08/2023,"NTS Energy Offtaken, Powerstations Total",419890111,31/08/2023 14:01,A
26/08/2023 01:00,26/08/2023,"NTS Energy Offtaken, Storage Injection Total",59979578,28/08/2023 12:01,A
25/08/2023 09:02,24/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",223362433,25/08/2023 11:30,
25/08/2023 01:00,25/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",58310896,27/08/2023 12:01,A
25/08/2023 01:00,25/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",554636103,30/08/2023 14:01,A
25/08/2023 01:00,25/08/2023,"NTS Energy Offtaken, Powerstations Total",644202305,26/08/2023 14:01,A
25/08/2023 01:00,25/08/2023,"NTS Energy Offtaken, Storage Injection Total",70586705,26/08/2023 12:01,L
24/08/2023 08:36,23/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",282363690,24/08/2023 11:30,
24/08/2023 01:00,24/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",60138766,25/08/2023 12:01,L
24/08/2023 01:00,24/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",544447973,29/08/2023 14:01,A
24/08/2023 01:00,24/08/2023,"NTS Energy Offtaken, Powerstations Total",718438779,29/08/2023 14:01,A
24/08/2023 01:00,24/08/2023,"NTS Energy Offtaken, Storage Injection Total",61726688,25/08/2023 12:01,L
23/08/2023 11:16,22/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",303983185,23/08/2023 11:30,
23/08/2023 01:00,23/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",58294507,25/08/2023 12:01,A
23/08/2023 01:00,23/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",557797428,25/08/2023 12:01,A
23/08/2023 01:00,23/08/2023,"NTS Energy Offtaken, Powerstations Total",720651484,25/08/2023 12:01,A
23/08/2023 01:00,23/08/2023,"NTS Energy Offtaken, Storage Injection Total",70991431,24/08/2023 12:01,L
22/08/2023 08:01,21/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",435086812,22/08/2023 11:30,
22/08/2023 01:00,22/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",51100616,24/08/2023 12:01,A
22/08/2023 01:00,22/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",530207728,25/08/2023 14:01,A
22/08/2023 01:00,22/08/2023,"NTS Energy Offtaken, Powerstations Total",611238413,24/08/2023 16:01,A
22/08/2023 01:00,22/08/2023,"NTS Energy Offtaken, Storage Injection Total",67258445,23/08/2023 12:01,L
21/08/2023 08:39,20/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",535538314,21/08/2023 11:30,
21/08/2023 01:00,21/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",43006369,22/08/2023 14:01,A
21/08/2023 01:00,21/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",530746185,25/08/2023 12:01,A
21/08/2023 01:00,21/08/2023,"NTS Energy Offtaken, Powerstations Total",476033372,23/08/2023 14:01,A
21/08/2023 01:00,21/08/2023,"NTS Energy Offtaken, Storage Injection Total",119852093,22/08/2023 12:01,L
20/08/2023 08:21,19/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",443217478,20/08/2023 11:30,
20/08/2023 01:00,20/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",44083978,22/08/2023 12:01,A
20/08/2023 01:00,20/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",472004538,25/08/2023 12:01,A
20/08/2023 01:00,20/08/2023,"NTS Energy Offtaken, Powerstations Total",356166612,21/08/2023 12:01,A
20/08/2023 01:00,20/08/2023,"NTS Energy Offtaken, Storage Injection Total",165511348,21/08/2023 12:01,L
19/08/2023 08:24,18/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",681438414,19/08/2023 11:30,
19/08/2023 01:00,19/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",40464714,20/08/2023 14:01,A
19/08/2023 01:00,19/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",468269852,23/08/2023 12:01,A
19/08/2023 01:00,19/08/2023,"NTS Energy Offtaken, Powerstations Total",255050039,20/08/2023 12:01,A
19/08/2023 01:00,19/08/2023,"NTS Energy Offtaken, Storage Injection Total",301357089,20/08/2023 12:01,L
18/08/2023 08:52,17/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",618592041,18/08/2023 11:30,
18/08/2023 01:00,18/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",43694044,21/08/2023 12:01,A
18/08/2023 01:00,18/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",521588490,22/08/2023 16:01,A
18/08/2023 01:00,18/08/2023,"NTS Energy Offtaken, Powerstations Total",429118180,21/08/2023 14:01,A
18/08/2023 01:00,18/08/2023,"NTS Energy Offtaken, Storage Injection Total",231988865,19/08/2023 12:01,L
17/08/2023 11:51,16/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",569885091,17/08/2023 11:30,
17/08/2023 01:00,17/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",43783613,18/08/2023 16:01,A
17/08/2023 01:00,17/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",519806575,22/08/2023 12:01,A
17/08/2023 01:00,17/08/2023,"NTS Energy Offtaken, Powerstations Total",491833815,18/08/2023 13:01,A
17/08/2023 01:00,17/08/2023,"NTS Energy Offtaken, Storage Injection Total",123283491,18/08/2023 16:01,A
16/08/2023 08:56,15/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",412002260,16/08/2023 11:30,
16/08/2023 01:00,16/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",59757855,18/08/2023 12:01,A
16/08/2023 01:00,16/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",528081183,18/08/2023 16:01,A
16/08/2023 01:00,16/08/2023,"NTS Energy Offtaken, Powerstations Total",655607813,18/08/2023 12:01,A
16/08/2023 01:00,16/08/2023,"NTS Energy Offtaken, Storage Injection Total",59731581,17/08/2023 12:01,L
15/08/2023 06:16,14/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",472662950,15/08/2023 11:30,
15/08/2023 01:00,15/08/2023,"NTS Energy Offtaken, Industrial Offtake Total",62388765,16/08/2023 16:01,A
15/08/2023 01:00,15/08/2023,"NTS Energy Offtaken, LDZ Offtake Total",546391571,18/08/2023 12:01,A
15/08/2023 01:00,15/08/2023,"NTS Energy Offtaken, Powerstations Total",624062153,16/08/2023 14:01,A
15/08/2023 01:00,15/08/2023,"NTS Energy Offtaken, Storage Injection Total",235354243,16/08/2023 12:01,L
14/08/2023 06:16,13/08/2023,"NTS Energy Offtaken, Interconnector Exports Total",514869982,14/08/2023 11:30,
